"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"12.03.2019","16,040","15,910","15,910","15,910","0,00K","0,87"
"11.03.2019","15,901","15,690","15,690","15,690","0,05K","3,67"
"10.03.2019","15,338","15,352","15,352","15,322","0","-3,99"
"08.03.2019","15,975","15,760","15,810","15,760","0,02K","1,99"
"07.03.2019","15,663","15,500","15,550","15,485","0,04K","-0,27"
"06.03.2019","15,706","15,740","15,740","15,740","0,00K","-0,17"
"05.03.2019","15,732","15,550","15,585","15,550","0,04K","-0,01"
"04.03.2019","15,733","15,820","15,820","15,820","0,00K","3,78"
"03.03.2019","15,160","15,300","15,300","15,117","0","-4,56"
"01.03.2019","15,884","15,975","16,025","15,825","0,01K","-2,30"
"28.02.2019","16,258","16,315","16,315","16,110","0,11K","-0,81"
"27.02.2019","16,391","16,625","16,625","16,545","0,00K","-0,93"
"26.02.2019","16,545","16,125","16,175","16,030","0,42K","0,02"
"25.02.2019","16,542","16,225","16,225","16,100","0,54K","4,15"
"24.02.2019","15,883","15,880","15,893","15,867","0","-4,42"
"22.02.2019","16,617","16,590","16,590","16,590","0,00K","0,64"
"21.02.2019","16,512","16,325","16,325","16,325","0,01K","-2,23"
"20.02.2019","16,889","16,570","16,735","16,570","0,02K","1,28"
"19.02.2019","16,676","16,335","16,340","16,300","0,01K","5,63"
"18.02.2019","15,787","15,752","15,828","15,738","0","0,25"
"17.02.2019","15,748","15,752","15,760","15,742","0","-4,27"
"15.02.2019","16,451","15,955","16,045","15,845","0,22K","1,35"
"14.02.2019","16,232","16,115","16,115","16,020","0,01K","-0,74"
"13.02.2019","16,353","15,980","16,050","15,875","0,02K","-0,31"
"12.02.2019","16,404","16,055","16,095","15,945","1,46K","-0,03"
"11.02.2019","16,409","16,080","16,080","15,945","0,29K","3,74"
"10.02.2019","15,818","15,822","15,822","15,785","0","-4,30"
"08.02.2019","16,529","16,060","16,130","16,025","0,54K","0,60"
"07.02.2019","16,430","15,950","16,010","15,930","0,05K","0,09"
"06.02.2019","16,415","16,035","16,110","15,935","0,16K","-0,82"
"05.02.2019","16,550","16,410","16,445","16,410","0,00K","-0,30"
"04.02.2019","16,600","15,985","16,165","15,985","0,00K","4,32"
"03.02.2019","15,912","15,910","15,932","15,902","0","-4,37"
"01.02.2019","16,640","16,525","16,525","16,525","0,01K","-0,83"
"31.01.2019","16,779","16,680","16,725","16,625","0,03K","0,87"
"30.01.2019","16,634","16,135","16,235","16,135","1,38K","0,53"
"29.01.2019","16,546","16,020","16,130","16,020","0,22K","0,50"
"28.01.2019","16,464","15,925","16,035","15,925","0,09K","4,65"
"27.01.2019","15,732","15,758","15,765","15,732","0","-4,05"
"25.01.2019","16,396","15,845","15,945","15,845","0,21K","2,53"
"24.01.2019","15,991","15,635","15,635","15,560","0,02K","-0,50"
"23.01.2019","16,072","15,955","15,955","15,955","0,00K","0,37"
"22.01.2019","16,012","15,785","15,800","15,785","0,00K","4,77"
"21.01.2019","15,283","15,363","15,383","15,207","0","-0,52"
"20.01.2019","15,363","15,360","15,395","15,357","0","-4,52"
"18.01.2019","16,091","15,980","15,980","15,950","0,01K","-0,86"
"17.01.2019","16,231","16,175","16,175","16,055","0,01K","-0,61"
"16.01.2019","16,331","15,820","15,915","15,820","0,12K","0,12"
"15.01.2019","16,312","16,220","16,220","16,220","0,00K","-0,42"
"14.01.2019","16,380","16,115","16,115","16,115","0,00K","4,75"
"13.01.2019","15,637","15,635","15,652","15,633","0","-4,34"
"11.01.2019","16,346","16,130","16,240","16,130","0,10K","0,07"
"10.01.2019","16,334","16,290","16,290","16,220","0,01K","-0,54"
"09.01.2019","16,422","16,015","16,020","15,990","0,42K","0,14"
"08.01.2019","16,399","15,925","16,000","15,915","0,49K","-0,21"
"07.01.2019","16,433","16,115","16,130","16,085","0,05K","4,30"
"06.01.2019","15,755","15,770","15,805","15,752","0","-4,31"
"04.01.2019","16,464","16,140","16,140","16,000","0,53K","-0,07"
"03.01.2019","16,476","16,140","16,140","16,140","0,01K","0,93"
"02.01.2019","16,324","15,715","15,925","15,710","0,05K","5,16"
"01.01.2019","15,523","15,560","15,560","15,515","0","-4,25"
"31.12.2018","16,212","15,970","15,970","15,970","0,03K","5,01"
"30.12.2018","15,438","15,457","15,457","15,420","0","-4,17"
"28.12.2018","16,109","15,630","15,690","15,630","0,05K","0,77"
"27.12.2018","15,986","15,455","15,545","15,395","0,19K","1,16"
"26.12.2018","15,803","15,435","15,490","15,405","0,00K","6,69"
"25.12.2018","14,812","14,835","14,875","14,812","0","-4,40"
"24.12.2018","15,493","15,035","15,035","15,035","0,03K","5,23"
"23.12.2018","14,723","14,732","14,738","14,715","0","-4,27"
"21.12.2018","15,379","15,275","15,275","15,275","0,00K","-1,09"
"20.12.2018","15,548","15,045","15,045","15,045","0,06K","0,33"
"19.12.2018","15,497","15,000","15,130","14,915","0,16K","0,76"
"18.12.2018","15,380","14,950","15,000","14,950","0,13K","-0,37"
"17.12.2018","15,437","14,920","15,010","14,915","0,05K","5,47"
"16.12.2018","14,637","14,623","14,648","14,620","0","-4,42"
"14.12.2018","15,314","14,940","14,945","14,935","0,17K","-1,42"
"13.12.2018","15,535","15,055","15,120","15,050","0,50K","0,01"
"12.12.2018","15,534","14,985","15,125","14,985","0,05K","1,43"
"11.12.2018","15,315","15,025","15,070","14,875","0,63K","0,15"
"10.12.2018","15,292","14,880","14,940","14,845","0,46K","4,05"
"09.12.2018","14,697","14,735","14,735","14,697","0","-4,49"
"07.12.2018","15,388","14,940","14,965","14,905","0,05K","1,19"
"06.12.2018","15,207","14,805","14,805","14,695","0,03K","-0,51"
"05.12.2018","15,285","14,670","14,700","14,580","0,58K","-0,37"
"04.12.2018","15,342","14,880","14,880","14,870","0,15K","0,89"
"03.12.2018","15,206","14,730","14,880","14,730","0,23K","6,26"
"02.12.2018","14,310","14,305","14,355","14,290","0","-4,08"
"30.11.2018","14,919","14,600","14,600","14,390","0,34K","-1,24"
"29.11.2018","15,107","14,665","14,735","14,635","0,18K","-0,36"
"28.11.2018","15,162","14,555","14,555","14,555","0,24K","1,57"
"27.11.2018","14,928","14,610","14,620","14,485","0,03K","-0,86"
"26.11.2018","15,057","14,640","14,650","14,620","0,01K","4,56"
"25.11.2018","14,400","14,405","14,425","14,390","0","-4,51"
"23.11.2018","15,080","14,660","14,660","14,660","0,21K","4,22"
"22.11.2018","14,470","14,475","14,520","14,435","0","-5,65"
"21.11.2018","15,336","15,155","15,155","15,155","0,00K","1,60"
"20.11.2018","15,094","14,795","14,795","14,795","0,06K","-0,93"
"19.11.2018","15,236","14,755","14,755","14,755","0,05K","5,88"
"18.11.2018","14,390","14,400","14,400","14,375","0","-5,45"
"16.11.2018","15,219","14,670","14,780","14,670","0,03K","0,79"
"15.11.2018","15,099","14,640","14,715","14,640","0,15K","1,27"
"14.11.2018","14,909","14,395","14,395","14,360","0,05K","0,70"
"13.11.2018","14,806","14,615","14,615","14,615","0,00K","-0,23"
"12.11.2018","14,840","14,485","14,485","14,485","0,13K","4,80"
"11.11.2018","14,160","14,130","14,160","14,130","0","-5,38"
"09.11.2018","14,965","14,670","14,675","14,495","0,02K","-1,84"
"08.11.2018","15,245","14,915","14,920","14,910","0,09K","-0,93"
"07.11.2018","15,388","15,050","15,050","15,050","0,06K","0,51"
"06.11.2018","15,310","14,850","14,895","14,705","0,63K","-0,92"
"05.11.2018","15,452","14,960","14,960","14,835","0,63K","4,65"
"04.11.2018","14,765","14,745","14,770","14,745","0","-5,10"
"02.11.2018","15,558","14,870","15,095","14,870","0,94K","-0,12"
"01.11.2018","15,576","14,475","14,990","14,475","0,59K","3,34"
"31.10.2018","15,072","14,860","14,860","14,645","0,01K","-1,17"
"30.10.2018","15,250","14,795","14,795","14,795","0,02K","0,11"
"29.10.2018","15,233","14,895","14,970","14,620","0,33K","3,56"
"28.10.2018","14,710","14,720","14,740","14,710","0","-5,02"
"26.10.2018","15,488","15,050","15,050","15,050","0,01K","0,45"
"25.10.2018","15,419","14,955","14,970","14,825","0,42K","-0,29"
"24.10.2018","15,464","14,970","14,970","14,885","0,30K","-0,78"
"23.10.2018","15,586","14,870","15,030","14,870","0,40K","1,39"
"22.10.2018","15,373","14,885","14,885","14,775","0,09K","4,83"
"21.10.2018","14,665","14,680","14,680","14,655","0","-4,99"
"19.10.2018","15,436","14,805","14,930","14,805","0,35K","0,33"
"18.10.2018","15,385","14,805","14,845","14,720","0,50K","-0,40"
"17.10.2018","15,447","14,890","14,935","14,835","0,23K","-0,22"
"16.10.2018","15,481","15,080","15,080","15,040","0,00K","-0,18"
"15.10.2018","15,509","14,860","14,985","14,845","0,39K","5,79"
"14.10.2018","14,660","14,620","14,675","14,620","0","-4,89"
"12.10.2018","15,414","14,975","14,975","14,975","0,01K","0,12"
"11.10.2018","15,395","14,775","14,870","14,775","0,20K","1,96"
"10.10.2018","15,099","14,765","14,765","14,735","0,02K","-0,44"
"09.10.2018","15,165","14,715","14,775","14,715","0,03K","0,51"
"08.10.2018","15,088","14,835","14,835","14,835","0,02K","2,78"
"07.10.2018","14,680","14,665","14,695","14,665","0","-4,77"
"05.10.2018","15,415","15,010","15,010","15,010","0,14K","0,48"
"04.10.2018","15,342","14,860","14,960","14,770","1,25K","-0,48"
"03.10.2018","15,416","15,070","15,070","15,070","0,00K","-0,13"
"02.10.2018","15,436","15,270","15,270","15,090","0,07K","1,23"
"01.10.2018","15,248","14,815","14,815","14,585","0,69K","3,83"
"30.09.2018","14,685","14,690","14,720","14,685","0","-4,94"
"28.09.2018","15,448","14,500","14,910","14,475","0,38K","2,85"
"27.09.2018","15,020","14,590","14,590","14,590","0,01K","-0,74"
"26.09.2018","15,132","14,760","14,760","14,760","0,00K","-0,60"
"25.09.2018","15,224","14,535","14,710","14,535","0,51K","1,06"
"24.09.2018","15,065","14,615","14,635","14,600","0,01K","5,35"
"23.09.2018","14,300","14,325","14,330","14,295","0","-5,20"
"21.09.2018","15,084","14,750","14,750","14,750","0,00K","0,36"
"20.09.2018","15,030","14,510","14,545","14,475","0,23K","0,17"
"19.09.2018","15,005","14,370","14,495","14,365","0,11K","0,58"
"18.09.2018","14,918","14,440","14,440","14,340","0,48K","-0,27"
"17.09.2018","14,959","14,370","14,420","14,370","0,25K","6,24"
"16.09.2018","14,080","14,095","14,100","14,070","0","-5,35"
"14.09.2018","14,876","14,490","14,490","14,325","0,49K","-0,71"
"13.09.2018","14,983","14,525","14,525","14,435","0,44K","-0,27"
"12.09.2018","15,024","14,310","14,470","14,310","1,36K","0,97"
"11.09.2018","14,880","14,335","14,475","14,325","0,00K","-0,15"
"10.09.2018","14,903","14,400","14,400","14,360","0,81K","4,99"
"09.09.2018","14,195","14,170","14,205","14,170","0","-4,62"
"07.09.2018","14,883","14,365","14,460","14,310","0,80K","-0,03"
"06.09.2018","14,887","14,915","14,915","14,915","0,00K","-0,30"
"05.09.2018","14,932","14,545","14,545","14,545","0,00K","0,21"
"04.09.2018","14,900","14,800","14,800","14,800","0,01K","2,62"
"03.09.2018","14,520","14,560","14,590","14,430","0","-0,27"
"02.09.2018","14,560","14,565","14,575","14,550","0","-4,78"
"31.08.2018","15,291","14,775","14,830","14,735","0,19K","-0,25"
"30.08.2018","15,329","14,900","14,900","14,770","0,05K","-1,39"
"29.08.2018","15,545","15,000","15,000","14,910","0,08K","-0,52"
"28.08.2018","15,626","15,400","15,400","15,370","0,01K","-0,40"
"27.08.2018","15,688","15,060","15,150","15,055","0,13K","5,79"
"26.08.2018","14,830","14,835","14,840","14,800","0","-5,09"
"24.08.2018","15,626","14,835","15,105","14,835","0,45K","1,71"
"23.08.2018","15,363","15,305","15,305","15,305","0,00K","-1,35"
"22.08.2018","15,573","15,010","15,035","15,000","0,14K","-0,05"
"21.08.2018","15,581","15,030","15,030","15,030","0,05K","0,63"
"20.08.2018","15,483","14,985","15,000","14,935","0,19K","4,86"
"19.08.2018","14,765","14,750","14,775","14,740","0","-4,43"
"17.08.2018","15,450","14,890","14,910","14,890","0,11K","-0,53"
"16.08.2018","15,533","14,885","15,035","14,885","0,02K","1,68"
"15.08.2018","15,276","15,255","15,255","14,705","0,06K","-4,07"
"14.08.2018","15,924","15,330","15,355","15,320","0,07K","0,38"
"13.08.2018","15,863","15,490","15,530","15,270","0,19K","3,51"
"12.08.2018","15,325","15,310","15,345","15,310","0","-5,28"
"10.08.2018","16,179","15,695","15,710","15,580","0,15K","-1,03"
"09.08.2018","16,347","15,795","15,800","15,740","0,19K","0,22"
"08.08.2018","16,311","15,645","15,725","15,640","0,15K","0,38"
"07.08.2018","16,249","15,775","15,775","15,650","0,13K","0,18"
"06.08.2018","16,220","15,635","15,635","15,585","0,05K","4,95"
"05.08.2018","15,455","15,425","15,455","15,425","0","-5,42"
"03.08.2018","16,340","15,560","15,765","15,560","0,11K","0,49"
"02.08.2018","16,260","15,875","15,875","15,875","0,02K","-0,53"
"01.08.2018","16,347","15,865","15,865","15,865","0,00K","-0,63"
"31.07.2018","16,450","15,870","15,885","15,870","0,00K","0,16"
"30.07.2018","16,424","15,805","15,830","15,805","0,01K","5,89"
"29.07.2018","15,510","15,500","15,530","15,490","0","-5,31"
"27.07.2018","16,379","15,665","15,775","15,655","0,02K","-0,01"
"26.07.2018","16,380","15,850","15,850","15,700","0,06K","-0,60"
"25.07.2018","16,479","16,060","16,060","16,055","0,08K","0,40"
"24.07.2018","16,414","16,095","16,105","16,000","0,01K","0,56"
"23.07.2018","16,322","15,690","15,690","15,690","0,05K","5,00"
"22.07.2018","15,545","15,555","15,555","15,515","0","-5,51"
"20.07.2018","16,452","15,840","15,840","15,840","0,01K","0,88"
"19.07.2018","16,308","15,700","15,700","15,585","0,08K","-1,09"
"18.07.2018","16,488","15,735","15,735","15,735","0,04K","-0,30"
"17.07.2018","16,537","16,065","16,065","15,935","0,22K","-1,22"
"16.07.2018","16,741","16,150","16,150","16,135","0,08K","5,72"
"15.07.2018","15,835","15,805","15,855","15,805","0","-5,44"
"13.07.2018","16,746","16,115","16,115","16,115","0,26K","-0,97"
"12.07.2018","16,910","16,155","16,310","16,155","0,40K","0,99"
"11.07.2018","16,744","16,290","16,290","16,160","0,36K","-1,64"
"10.07.2018","17,023","16,595","16,595","16,595","0,00K","-0,29"
"09.07.2018","17,072","16,455","16,465","16,450","0,40K","6,04"
"08.07.2018","16,100","16,070","16,100","16,070","0","-5,27"
"06.07.2018","16,996","16,385","16,385","16,380","0,07K","-0,14"
"05.07.2018","17,019","16,075","16,105","15,895","0,21K","5,51"
"04.07.2018","16,130","16,080","16,195","16,040","0","-4,92"
"03.07.2018","16,964","16,350","16,350","16,345","0,06K","1,24"
"02.07.2018","16,756","16,220","16,225","16,135","0,07K","3,69"
"01.07.2018","16,160","16,145","16,180","16,135","0","-5,66"
"29.06.2018","17,130","15,965","16,115","15,910","2,77K","0,94"
"28.06.2018","16,971","16,460","16,460","16,330","0,00K","-1,14"
"27.06.2018","17,167","16,550","16,555","16,440","0,02K","-0,54"
"26.06.2018","17,261","16,685","16,685","16,685","0,01K","-0,47"
"25.06.2018","17,342","16,815","16,815","16,720","0,01K","5,26"
"24.06.2018","16,475","16,455","16,485","16,435","0","-5,72"
"22.06.2018","17,475","16,800","16,800","16,800","0,01K","0,76"
"21.06.2018","17,343","16,306","16,306","16,306","0","0,12"
"20.06.2018","17,322","16,289","16,289","16,289","0","-0,09"
"19.06.2018","17,338","16,730","16,735","16,730","0,00K","-0,70"
"18.06.2018","17,460","16,880","16,880","16,880","0,00K","5,28"
"17.06.2018","16,585","16,545","16,590","16,540","0","-5,26"
"15.06.2018","17,506","17,180","17,220","16,625","0,02K","-4,35"
"14.06.2018","18,303","17,120","17,285","17,115","0,10K","1,49"
"13.06.2018","18,035","17,480","17,480","17,480","0,01K","0,57"
"12.06.2018","17,933","16,849","16,849","16,849","0","-0,35"
"11.06.2018","17,996","16,870","16,910","16,870","0,02K","7,21"
"10.06.2018","16,785","16,820","16,825","16,770","0","-5,61"
"08.06.2018","17,783","16,735","16,760","16,735","0,02K","-0,41"
"07.06.2018","17,857","17,315","17,315","17,315","0,00K","0,67"
"06.06.2018","17,738","16,465","16,465","16,455","0,09K","0,80"
"05.06.2018","17,597","16,355","16,495","16,355","0,02K","0,57"
"04.06.2018","17,497","16,379","16,379","16,379","0,04K","6,62"
"03.06.2018","16,410","16,430","16,430","16,405","0","-6,26"
"01.06.2018","17,505","16,880","16,880","16,880","0,14K","-0,06"
"31.05.2018","17,516","16,500","16,500","16,500","0,07K","-0,50"
"30.05.2018","17,604","16,340","16,505","16,260","0,40K","1,01"
"29.05.2018","17,428","16,400","16,400","16,400","0,13K","5,66"
"28.05.2018","16,495","16,510","16,525","16,440","0","-0,09"
"27.05.2018","16,510","16,530","16,530","16,490","0","-6,37"
"25.05.2018","17,633","16,550","16,550","16,535","0,06K","-0,82"
"24.05.2018","17,779","17,270","17,270","17,230","0,01K","1,62"
"23.05.2018","17,496","16,295","16,295","16,285","0,03K","-0,99"
"22.05.2018","17,671","16,540","16,540","16,540","0,07K","0,31"
"21.05.2018","17,616","16,450","16,460","16,450","0,02K","7,06"
"20.05.2018","16,455","16,465","16,470","16,425","0","-6,27"
"18.05.2018","17,556","16,380","16,405","16,380","0,03K","-0,16"
"17.05.2018","17,585","16,830","16,830","16,830","0,01K","0,71"
"16.05.2018","17,461","16,297","16,297","16,297","0,05K","0,63"
"15.05.2018","17,351","16,720","16,720","16,720","0,00K","-2,18"
"14.05.2018","17,738","16,650","16,650","16,550","0,07K","6,06"
"13.05.2018","16,725","16,700","16,730","16,685","0","-6,31"
"11.05.2018","17,851","16,725","16,725","16,725","0,03K","-0,03"
"10.05.2018","17,857","16,460","16,685","16,455","0,04K","1,24"
"09.05.2018","17,638","16,515","16,515","16,455","0,15K","0,37"
"08.05.2018","17,573","16,975","16,975","16,945","0,00K","-0,08"
"07.05.2018","17,587","16,955","16,955","16,955","0,00K","6,36"
"06.05.2018","16,535","16,560","16,565","16,535","0","-6,10"
"04.05.2018","17,609","16,935","16,935","16,935","0,00K","0,43"
"03.05.2018","17,533","16,370","16,530","16,340","0,64K","0,42"
"02.05.2018","17,460","16,760","16,760","16,760","0,00K","1,45"
"01.05.2018","17,211","16,280","16,285","16,000","1,41K","-1,61"
"30.04.2018","17,492","16,475","16,485","16,140","1,57K","6,30"
"29.04.2018","16,455","16,475","16,475","16,455","0","-6,46"
"27.04.2018","17,591","16,950","16,950","16,950","0,00K","-0,45"
"26.04.2018","17,670","16,960","16,960","16,960","0,00K","-0,05"
"25.04.2018","17,679","17,020","17,020","17,020","0,00K","-1,11"
"24.04.2018","17,878","17,210","17,210","17,210","0,00K","0,72"
"23.04.2018","17,751","17,430","17,430","17,155","0,00K","3,90"
"22.04.2018","17,085","17,115","17,135","17,070","0","-6,63"
"20.04.2018","18,298","17,730","17,730","17,730","0,00K","-0,44"
"19.04.2018","18,378","17,170","17,170","17,170","0,00K","-0,08"
"18.04.2018","18,393","17,705","17,705","17,705","0,00K","2,65"
"17.04.2018","17,919","16,772","16,772","16,772","0","0,56"
"16.04.2018","17,820","16,662","16,662","16,662","0,12K","7,19"
"15.04.2018","16,625","16,660","16,670","16,565","0","-6,65"
"13.04.2018","17,809","16,628","16,628","16,628","0","1,07"
"12.04.2018","17,620","16,615","16,615","16,600","0,00K","-1,65"
"11.04.2018","17,916","16,738","16,738","16,738","0","0,98"
"10.04.2018","17,743","16,410","16,565","16,410","0,01K","0,27"
"09.04.2018","17,695","17,065","17,065","17,065","0,03K","8,00"
"08.04.2018","16,385","16,390","16,405","16,375","0","-6,61"
"06.04.2018","17,544","16,880","16,880","16,880","0,01K","0,02"
"05.04.2018","17,541","16,200","16,305","16,190","0,01K","0,54"
"04.04.2018","17,446","16,930","16,930","16,880","0,01K","-0,81"
