"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"22.06.2016","77.267,46","77.687,03","77.999,54","77.139,23","445,51M","-0,34"
"21.06.2016","77.531,37","77.559,36","78.060,60","77.317,76","582,24M","0,01"
"20.06.2016","77.523,09","76.446,18","77.528,75","76.400,52","498,00M","2,77"
"17.06.2016","75.430,53","75.347,49","75.791,50","74.913,95","561,02M","1,02"
"16.06.2016","74.671,68","75.870,37","76.088,90","74.671,68","442,92M","-2,05"
"15.06.2016","76.237,35","76.304,23","76.591,63","76.061,72","537,49M","0,63"
"14.06.2016","75.759,53","76.408,47","76.615,61","75.356,92","634,85M","-1,01"
"13.06.2016","76.534,23","76.468,27","76.555,98","75.385,75","551,41M","-0,46"
"10.06.2016","76.887,29","77.703,08","77.838,94","76.723,22","488,95M","-1,06"
"09.06.2016","77.711,73","78.845,09","78.953,67","77.656,10","569,25M","-1,42"
"08.06.2016","78.832,65","78.364,42","79.063,15","77.721,56","633,89M","0,86"
"07.06.2016","78.157,62","78.968,39","79.419,71","78.023,54","644,56M","-0,55"
"06.06.2016","78.592,83","78.520,97","78.957,48","78.334,72","478,16M","0,58"
"03.06.2016","78.139,49","76.549,37","78.483,87","76.486,18","569,67M","2,45"
"02.06.2016","76.272,10","77.271,26","77.445,40","76.233,80","450,95M","-0,99"
"01.06.2016","77.034,93","77.911,71","78.042,85","77.022,07","586,55M","-0,99"
"31.05.2016","77.803,41","78.951,86","79.105,57","77.803,41","612,65M","-0,93"
"30.05.2016","78.535,24","77.948,05","78.868,64","77.948,05","482,43M","0,65"
"27.05.2016","78.028,90","78.140,69","78.509,43","77.801,70","497,49M","-0,01"
"26.05.2016","78.035,63","78.313,97","78.604,49","77.613,53","681,82M","-0,73"
"25.05.2016","78.609,06","79.472,58","79.941,01","78.593,41","691,22M","-1,04"
"24.05.2016","79.434,60","76.526,41","79.505,25","76.459,51","967,14M","3,48"
"23.05.2016","76.765,85","76.533,50","76.969,29","76.207,57","485,79M","0,53"
"20.05.2016","76.357,74","77.209,47","77.491,62","76.302,44","640,74M","-1,15"
"18.05.2016","77.243,88","77.026,29","77.574,72","76.479,04","691,39M","-0,04"
"17.05.2016","77.277,19","77.445,93","77.765,26","76.449,51","637,61M","0,36"
"16.05.2016","76.999,70","77.959,97","78.201,25","76.701,16","480,37M","-1,04"
"13.05.2016","77.808,43","77.936,24","78.597,42","77.586,12","602,91M","-0,63"
"12.05.2016","78.304,21","79.078,68","79.570,21","78.246,44","664,62M","-0,92"
"11.05.2016","79.027,81","78.906,87","79.166,80","78.023,30","707,76M","0,29"
"10.05.2016","78.802,38","79.108,78","79.465,96","78.403,18","673,32M","-0,33"
"09.05.2016","79.062,10","79.031,71","79.736,95","78.878,87","610,08M","0,89"
"06.05.2016","78.368,06","78.724,89","78.800,96","77.209,05","958,97M","-0,42"
"05.05.2016","78.698,84","77.712,51","79.907,82","77.519,53","1,05B","-0,86"
"04.05.2016","79.382,62","81.000,60","81.040,11","79.070,14","936,92M","-2,08"
"03.05.2016","81.069,75","84.132,89","84.290,46","80.885,22","866,87M","-3,29"
"02.05.2016","83.829,85","85.241,69","85.268,59","83.811,66","462,87M","-1,76"
"29.04.2016","85.327,80","85.525,08","85.664,35","84.837,94","525,51M","-0,18"
"28.04.2016","85.477,83","85.467,41","85.676,38","84.763,17","663,26M","0,12"
"27.04.2016","85.374,19","85.877,39","86.121,04","85.291,50","544,84M","-0,45"
"26.04.2016","85.756,42","85.347,24","85.938,32","85.042,85","702,27M","0,76"
"25.04.2016","85.109,37","85.573,44","85.851,23","84.984,19","584,49M","-0,84"
"22.04.2016","85.828,66","85.847,37","85.929,31","85.150,63","596,43M","0,18"
"21.04.2016","85.670,80","85.936,57","86.450,04","85.117,74","664,81M","0,14"
"20.04.2016","85.550,21","86.008,52","86.931,34","85.271,54","987,96M","-0,81"
"19.04.2016","86.250,97","86.607,43","86.693,50","85.806,74","726,86M","-0,11"
"18.04.2016","86.343,65","85.180,38","86.386,70","84.997,66","765,88M","0,90"
"15.04.2016","85.573,25","85.970,85","86.188,01","84.807,93","729,99M","-0,25"
"14.04.2016","85.784,95","85.749,81","86.254,50","85.340,41","956,17M","0,10"
"13.04.2016","85.696,67","84.151,90","85.808,84","84.009,16","924,08M","2,36"
"12.04.2016","83.719,80","83.859,36","84.429,97","83.263,83","914,01M","-0,32"
"11.04.2016","83.987,53","82.630,54","84.101,43","82.301,42","873,48M","1,80"
"08.04.2016","82.502,11","81.451,03","82.576,11","80.884,03","722,85M","1,65"
"07.04.2016","81.164,66","82.008,12","82.252,59","81.080,72","621,52M","-0,43"
"06.04.2016","81.511,27","82.906,10","83.026,05","81.511,27","737,28M","-1,75"
"05.04.2016","82.964,08","83.620,50","83.701,04","82.465,04","721,20M","-1,08"
"04.04.2016","83.872,91","82.762,54","83.872,91","82.599,87","758,56M","1,84"
"01.04.2016","82.359,44","82.987,20","83.054,63","81.931,92","658,90M","-1,09"
"31.03.2016","83.268,04","82.917,50","83.446,84","82.486,84","728,04M","0,42"
"30.03.2016","82.917,75","82.374,98","83.041,35","82.299,46","711,13M","1,45"
"29.03.2016","81.733,62","81.716,75","82.273,33","81.522,90","617,20M","0,48"
"28.03.2016","81.344,55","81.494,08","81.731,07","80.873,10","363,06M","-0,01"
"25.03.2016","81.356,45","81.423,37","81.753,38","81.289,85","319,06M","-0,00"
"24.03.2016","81.358,38","80.297,44","81.389,59","80.121,03","771,85M","1,21"
"23.03.2016","80.383,69","81.549,27","81.735,04","80.171,70","884,96M","-1,69"
"22.03.2016","81.766,14","82.853,03","82.853,03","80.983,00","1,09B","-1,96"
"21.03.2016","83.402,73","82.775,57","83.523,69","82.436,63","839,80M","0,55"
"18.03.2016","82.943,44","81.482,74","82.943,44","81.221,19","810,05M","1,92"
"17.03.2016","81.377,13","80.477,35","81.389,27","80.396,17","885,84M","2,53"
"16.03.2016","79.369,24","79.168,74","79.574,05","78.419,53","689,65M","0,43"
"15.03.2016","79.031,07","80.087,19","80.091,21","78.774,60","810,24M","-1,35"
"14.03.2016","80.110,88","79.203,09","80.114,60","79.179,92","716,49M","0,92"
"11.03.2016","79.380,18","79.565,89","79.613,12","78.743,46","710,09M","0,45"
"10.03.2016","79.024,69","78.856,10","79.674,05","78.505,03","948,05M","0,36"
"09.03.2016","78.738,19","77.628,86","78.738,19","77.398,35","757,31M","1,36"
"08.03.2016","77.682,88","77.284,19","78.143,92","77.157,99","840,03M","0,26"
"07.03.2016","77.483,85","77.349,55","77.989,76","77.150,42","745,61M","0,38"
"04.03.2016","77.191,14","76.943,53","77.191,14","76.163,94","747,73M","0,47"
"03.03.2016","76.828,32","77.062,56","77.527,33","76.466,08","747,23M","0,05"
"02.03.2016","76.787,95","76.635,66","77.096,52","76.415,08","723,46M","1,10"
"01.03.2016","75.955,43","75.949,08","76.184,62","75.642,13","634,70M","0,19"
"29.02.2016","75.814,41","74.709,59","75.954,83","74.423,81","695,37M","1,18"
"26.02.2016","74.929,02","75.570,61","76.017,39","74.835,60","707,77M","-0,36"
"25.02.2016","75.201,89","74.551,70","75.504,17","74.351,13","731,51M","1,53"
"24.02.2016","74.067,21","75.638,72","75.705,44","73.916,02","805,79M","-1,90"
"23.02.2016","75.499,76","74.854,64","75.923,81","74.674,31","912,71M","0,81"
"22.02.2016","74.893,90","73.656,62","74.893,90","73.566,40","751,61M","2,57"
"19.02.2016","73.015,42","73.400,95","73.455,61","72.671,16","613,30M","-0,59"
"18.02.2016","73.446,47","72.709,21","73.446,47","72.322,33","730,06M","0,88"
"17.02.2016","72.805,12","70.922,65","72.855,79","70.653,59","792,82M","2,62"
"16.02.2016","70.949,22","71.586,49","71.815,85","70.807,45","621,11M","-0,08"
"15.02.2016","71.008,09","71.275,31","71.566,39","69.436,07","781,33M","0,10"
"12.02.2016","70.937,40","71.331,83","71.541,79","70.895,67","642,83M","-0,01"
"11.02.2016","70.941,65","71.116,39","71.281,57","69.889,81","829,50M","-0,94"
"10.02.2016","71.614,22","71.672,10","72.249,88","70.856,37","703,00M","0,28"
"09.02.2016","71.415,16","71.520,33","71.798,27","70.373,47","891,22M","-0,82"
"08.02.2016","72.005,24","74.457,35","74.656,23","72.005,24","900,83M","-2,96"
"05.02.2016","74.203,54","74.485,66","74.767,42","74.033,33","657,13M","-0,41"
"04.02.2016","74.505,36","74.150,41","74.740,40","73.962,86","812,59M","1,69"
"03.02.2016","73.267,44","72.174,76","73.629,82","72.015,18","780,71M","1,05"
"02.02.2016","72.506,16","73.651,59","73.911,49","72.506,16","715,95M","-1,28"
"01.02.2016","73.447,67","73.496,15","73.514,82","72.793,71","674,55M","-0,05"
"29.01.2016","73.481,09","73.122,72","73.506,60","73.080,24","706,54M","1,45"
"28.01.2016","72.427,41","72.431,77","72.960,91","72.320,67","783,78M","0,52"
"27.01.2016","72.052,86","71.819,83","72.683,67","71.775,15","791,90M","0,34"
"26.01.2016","71.808,91","70.144,50","71.838,70","69.925,09","705,56M","1,80"
"25.01.2016","70.539,01","70.761,85","71.087,97","70.123,01","538,63M","0,42"
"22.01.2016","70.243,91","69.487,09","70.392,47","69.255,28","753,73M","2,44"
"21.01.2016","68.567,89","69.657,63","69.777,08","68.230,47","801,55M","-1,49"
"20.01.2016","69.603,95","70.604,62","70.785,60","69.595,27","714,28M","-2,07"
"19.01.2016","71.073,16","71.666,37","71.827,39","70.786,19","682,05M","0,05"
"18.01.2016","71.039,68","71.463,60","71.521,46","70.845,24","612,51M","-0,03"
"15.01.2016","71.062,00","71.984,02","72.274,51","70.628,02","736,98M","-1,22"
"14.01.2016","71.940,56","72.206,40","72.651,44","71.308,91","808,61M","-0,78"
"13.01.2016","72.508,72","72.106,05","73.010,85","72.030,21","797,33M","1,07"
"12.01.2016","71.740,41","71.033,30","72.100,10","70.516,46","863,73M","0,97"
"11.01.2016","71.048,98","70.397,28","71.621,86","70.111,51","683,81M","0,62"
"08.01.2016","70.613,20","71.495,93","72.131,92","70.407,76","728,24M","-1,23"
"07.01.2016","71.495,93","71.197,94","71.640,24","69.687,85","891,37M","0,42"
"06.01.2016","71.197,94","70.688,10","71.267,13","69.713,49","796,18M","0,72"
"05.01.2016","70.688,10","70.518,35","71.253,47","69.395,82","678,65M","0,24"
"04.01.2016","70.518,35","71.726,99","71.726,99","69.880,43","487,22M","-1,69"
"31.12.2015","71.726,99","73.200,69","73.372,07","71.433,59","441,32M","-2,01"
"30.12.2015","73.200,69","73.912,61","74.004,94","73.064,64","420,06M","-0,96"
"29.12.2015","73.912,61","74.243,17","74.527,68","73.692,94","546,96M","-0,45"
"28.12.2015","74.243,17","74.189,53","74.953,61","74.189,53","557,03M","0,07"
"25.12.2015","74.189,53","74.050,35","74.227,85","73.994,66","217,98M","0,19"
"24.12.2015","74.050,35","74.044,89","74.393,68","73.864,96","423,30M","0,01"
"23.12.2015","74.044,89","73.102,10","74.498,61","73.102,10","666,21M","1,29"
"22.12.2015","73.102,10","73.328,16","73.380,14","72.220,54","772,51M","-0,31"
"21.12.2015","73.328,16","72.460,35","73.781,35","72.460,35","677,06M","1,20"
"18.12.2015","72.460,35","73.711,88","73.711,88","72.203,09","684,00M","-1,70"
"17.12.2015","73.711,88","72.831,78","74.178,78","72.823,45","895,42M","1,21"
"16.12.2015","72.831,78","72.156,79","72.887,89","71.397,03","816,55M","0,94"
"15.12.2015","72.156,79","69.308,74","72.391,87","69.308,74","846,22M","4,11"
"14.12.2015","69.308,74","70.280,34","71.695,94","69.190,95","741,43M","-1,38"
"11.12.2015","70.280,34","72.354,16","72.511,95","70.280,34","887,87M","-2,87"
"10.12.2015","72.354,16","74.583,74","75.237,06","72.012,65","868,16M","-2,99"
"09.12.2015","74.583,74","73.100,86","74.732,11","72.948,46","639,81M","2,03"
"08.12.2015","73.100,86","73.908,89","74.204,29","72.954,62","580,91M","-1,09"
"07.12.2015","73.908,89","74.265,30","74.534,13","73.354,74","608,75M","-0,48"
"04.12.2015","74.265,30","75.452,84","75.887,79","73.370,84","763,35M","-1,57"
"03.12.2015","75.452,84","76.394,96","77.141,32","75.392,35","626,28M","-1,23"
"02.12.2015","76.394,96","76.785,45","77.766,72","76.246,26","778,78M","-0,51"
"01.12.2015","76.785,45","75.232,79","76.785,45","75.232,79","674,36M","2,06"
"30.11.2015","75.232,79","75.638,43","76.535,24","75.097,07","502,92M","-0,54"
"27.11.2015","75.638,43","74.824,00","76.522,93","74.824,00","683,04M","0,85"
"26.11.2015","74.997,64","76.624,54","76.690,36","74.992,98","633,41M","-2,39"
"25.11.2015","76.836,52","76.570,12","76.975,33","75.520,73","826,09M","0,78"
"24.11.2015","76.242,98","79.868,80","80.008,03","76.095,76","1,04B","-4,39"
"23.11.2015","79.744,79","80.652,61","80.784,15","79.744,79","414,07M","-1,16"
"20.11.2015","80.681,67","80.397,56","81.121,69","80.384,51","446,00M","0,30"
"19.11.2015","80.441,20","80.860,34","81.117,98","80.185,70","512,30M","-0,09"
"18.11.2015","80.514,17","81.064,00","81.476,48","80.336,11","506,16M","-0,79"
"17.11.2015","81.152,85","81.325,66","81.857,53","81.152,85","535,42M","0,13"
"16.11.2015","81.046,42","81.580,64","81.822,37","81.018,67","464,24M","-1,02"
"13.11.2015","81.878,75","82.126,93","82.292,34","81.624,84","559,75M","-0,32"
"12.11.2015","82.143,43","82.217,35","82.295,70","81.426,17","539,94M","0,52"
"11.11.2015","81.717,99","81.484,50","82.364,99","81.484,50","541,92M","0,67"
"10.11.2015","81.174,10","82.311,31","82.592,47","81.174,10","570,72M","-1,07"
"09.11.2015","82.050,14","82.000,37","82.622,20","81.757,19","602,45M","0,15"
"06.11.2015","81.930,21","83.201,42","83.231,88","81.718,47","581,25M","-1,24"
"05.11.2015","82.955,67","83.234,86","83.329,36","82.546,74","662,89M","-0,87"
"04.11.2015","83.684,07","83.284,70","83.784,77","83.284,70","730,03M","0,93"
"03.11.2015","82.913,85","83.857,05","83.926,68","82.853,22","826,56M","-0,93"
"02.11.2015","83.693,61","83.653,72","84.354,08","83.229,46","1,26B","5,40"
"30.10.2015","79.409,00","78.230,28","79.504,68","77.585,44","593,89M","1,11"
"28.10.2015","78.536,29","78.633,89","78.650,89","77.999,78","250,26M","-0,16"
"27.10.2015","78.662,51","79.206,19","79.384,03","78.094,91","543,97M","-0,76"
"26.10.2015","79.262,26","80.172,36","80.403,05","79.219,64","598,52M","-1,08"
"23.10.2015","80.124,84","80.892,37","81.066,72","80.091,17","749,33M","-0,16"
"22.10.2015","80.255,91","79.842,74","80.532,23","79.842,74","690,17M","0,62"
"21.10.2015","79.765,28","80.395,79","80.423,96","79.284,41","757,88M","-0,91"
"20.10.2015","80.496,48","79.810,15","80.594,10","79.678,11","733,44M","0,96"
"19.10.2015","79.734,54","78.845,95","79.894,92","78.845,95","593,06M","1,59"
"16.10.2015","78.483,55","79.614,92","79.614,92","78.483,55","553,96M","-0,98"
"15.10.2015","79.263,26","80.012,83","80.383,05","79.263,26","718,55M","-0,15"
"14.10.2015","79.380,24","78.388,89","79.502,62","78.317,59","670,29M","1,30"
"13.10.2015","78.358,61","79.342,90","79.495,46","77.889,50","647,50M","-1,19"
"12.10.2015","79.300,09","78.547,45","79.619,64","78.547,45","628,43M","0,11"
"09.10.2015","79.214,93","79.237,10","79.616,10","78.842,36","728,40M","0,70"
"08.10.2015","78.661,03","78.309,44","79.245,68","78.013,35","732,87M","-0,05"
"07.10.2015","78.698,17","77.822,39","78.726,61","77.632,84","938,57M","1,86"
"06.10.2015","77.258,59","76.977,32","77.606,67","76.625,12","685,16M","0,46"
"05.10.2015","76.902,54","75.312,53","76.902,54","75.312,53","725,11M","3,37"
"02.10.2015","74.396,65","74.570,70","74.691,20","73.826,02","528,89M","-0,18"
"01.10.2015","74.530,96","74.623,07","74.835,80","74.020,55","537,82M","0,44"
"30.09.2015","74.205,47","74.649,96","74.752,94","73.783,35","583,92M","-0,07"
"29.09.2015","74.257,65","72.865,87","74.327,49","72.638,09","588,00M","1,29"
"28.09.2015","73.314,99","74.759,47","75.128,26","73.314,99","433,50M","-1,74"
"23.09.2015","74.610,20","74.833,33","75.070,20","74.610,20","158,06M","-0,51"
"22.09.2015","74.993,71","76.046,81","76.189,52","74.593,10","425,92M","-1,14"
"21.09.2015","75.860,70","74.879,84","76.028,31","74.524,74","553,37M","1,01"
"18.09.2015","75.099,03","74.880,25","75.102,09","74.011,44","584,04M","0,16"
"17.09.2015","74.980,56","74.052,52","74.980,56","73.845,98","489,92M","1,12"
"16.09.2015","74.149,46","73.299,28","74.378,49","73.013,27","507,52M","1,33"
"15.09.2015","73.173,35","71.490,04","73.196,09","71.307,53","627,21M","2,63"
"14.09.2015","71.299,43","71.625,57","71.682,49","71.050,41","441,28M","-0,07"
"11.09.2015","71.350,87","71.972,11","71.993,94","71.349,56","338,59M","-0,69"
"10.09.2015","71.846,52","71.743,32","71.954,44","71.263,32","420,70M","-0,22"
"09.09.2015","72.003,34","72.788,05","72.895,52","71.992,50","385,91M","-0,07"
"08.09.2015","72.051,79","72.375,07","72.628,86","71.594,50","382,57M","0,26"
"07.09.2015","71.865,82","72.435,48","72.435,48","71.557,42","323,69M","-1,49"
"04.09.2015","72.950,11","73.427,59","73.997,88","72.896,43","467,91M","-1,42"
"03.09.2015","74.004,13","74.031,62","74.397,64","73.291,42","466,25M","0,47"
"02.09.2015","73.656,12","73.872,64","74.260,70","73.434,13","450,99M","0,12"
"01.09.2015","73.569,66","74.843,84","74.899,14","73.375,00","531,56M","-2,18"
"31.08.2015","75.210,37","74.549,23","75.320,70","74.526,15","379,01M","0,76"
"28.08.2015","74.641,60","74.981,53","75.156,94","74.020,06","413,32M","-0,23"
"27.08.2015","74.813,48","74.589,12","75.157,89","74.475,76","476,72M","1,63"
"26.08.2015","73.615,91","73.375,81","74.140,94","72.770,00","583,49M","0,14"
"25.08.2015","73.509,71","72.191,09","73.778,35","71.997,20","565,70M","3,04"
"24.08.2015","71.341,95","72.638,68","72.638,68","69.797,40","569,67M","-3,33"
"21.08.2015","73.797,77","74.392,08","74.623,33","73.520,06","428,67M","-1,18"
"20.08.2015","74.681,84","75.086,85","75.086,85","73.697,07","567,17M","-0,82"
"19.08.2015","75.299,59","76.323,17","76.646,78","75.188,00","496,06M","-0,87"
"18.08.2015","75.960,11","76.428,76","76.894,55","75.960,11","467,24M","-1,25"
"17.08.2015","76.922,44","77.357,71","77.569,71","76.368,69","458,44M","-0,50"
"14.08.2015","77.308,95","76.780,08","77.699,27","76.484,42","502,05M","0,29"
"13.08.2015","77.085,50","78.234,85","78.234,85","75.802,30","654,19M","-1,39"
"12.08.2015","78.174,81","78.887,36","79.062,94","78.085,44","422,70M","-1,94"
"11.08.2015","79.719,99","78.516,85","79.908,65","78.516,85","506,84M","2,87"
"10.08.2015","77.495,29","78.592,00","78.759,44","77.309,97","411,88M","-1,19"
"07.08.2015","78.427,06","79.003,54","79.123,64","78.173,79","367,45M","-0,48"
"06.08.2015","78.803,08","78.416,07","79.030,09","78.325,49","427,11M","0,86"
"05.08.2015","78.134,32","78.095,07","78.562,43","77.714,37","416,70M","-0,13"
"04.08.2015","78.234,86","78.463,47","78.753,82","77.805,61","489,94M","0,09"
"03.08.2015","78.164,09","79.879,67","79.879,67","78.022,70","496,35M","-2,18"
"31.07.2015","79.909,68","78.518,73","79.909,68","78.125,75","699,75M","2,09"
"30.07.2015","78.271,49","77.633,03","78.889,41","77.534,29","476,22M","0,25"
"29.07.2015","78.079,76","78.140,69","78.635,12","77.667,29","415,58M","0,07"
"28.07.2015","78.024,02","77.687,15","78.729,32","77.687,15","547,87M","0,87"
"27.07.2015","77.351,98","78.724,77","79.171,13","77.230,10","510,95M","-1,73"
"24.07.2015","78.712,07","78.151,53","79.256,36","77.726,17","440,07M","0,48"
"23.07.2015","78.336,57","81.201,91","81.201,91","78.164,14","653,83M","-3,55"
"22.07.2015","81.222,38","81.736,74","81.856,73","80.677,01","548,39M","-0,44"
"21.07.2015","81.583,62","81.688,73","81.888,14","80.960,94","566,65M","0,32"
"20.07.2015","81.319,97","82.813,58","82.894,50","81.014,45","577,94M","-1,78"
"16.07.2015","82.789,78","82.894,66","82.999,12","82.704,93","347,97M","0,07"
"15.07.2015","82.727,86","83.265,84","83.523,10","82.488,30","421,24M","-0,38"
"14.07.2015","83.041,13","83.733,21","84.192,88","82.829,05","590,98M","-0,42"
"13.07.2015","83.388,32","82.809,82","83.678,48","82.529,57","514,59M","0,72"
"10.07.2015","82.791,85","82.922,55","83.396,33","82.565,88","506,49M","0,61"
